Moisture,Volatile_matter,Fixed_Carbon,Std.Ash,Hydrogen,Carbon,Nitrogen,Oxygen,Sulfur,GCV_kcal
2.11,34.9,53.97,9.02,5.2,74.48,1.3,8.68,1.32,7295.111366979456
4.13,37.26,52.29,6.32,5.44,74.17,1.42,10.6,2.05,7155.695226193665
3.11,23.96,55.17,17.76,4.62,68.42,1.09,7.24,0.87,6517.13279480208
3.11,31.33,46.9,18.66,4.79,64.57,1.1,7.89,2.99,6280.516110463632
3.86,29.91,50.96,15.27,4.86,67.4,1.02,9.38,2.07,6457.64779348446
4.22,24.37,58.11,13.3,4.73,71.37,1.01,6.26,3.33,6754.536779715321
11.08,25.11,52.45,11.36,5.39,67.71,1.11,13.19,1.24,5928.31290017859
1.89,33.04,49.25,15.82,4.83,68.58,1.23,8.03,1.51,6678.176240756151
1.43,24.89,54.95,18.73,4.33,66.87,1.07,3.25,5.75,6631.810765275828
2.07,20.54,59.06,18.33,4.32,68.14,0.83,3.91,4.47,6632.23442535633
4.34,30.42,51.58,13.66,4.95,69.72,1.28,7.92,2.47,6674.421449454447
1.57,31.02,58.12,9.29,5.09,76.28,1.31,6.31,1.72,7457.70842669388
2.84,27.43,51.65,18.08,4.62,67.48,1.15,7.67,1.0,6510.031055903676
1.9,27.88,55.17,15.05,4.77,70.5,1.29,7.07,1.32,6838.681559732146
1.44,25.81,54.39,18.36,4.14,68.67,1.29,2.88,4.66,6719.254812082335
1.28,25.76,51.17,21.79,4.14,66.15,1.36,3.17,3.39,6498.949406277441
1.79,31.21,57.56,9.44,5.12,74.98,2.08,4.73,3.65,7440.548695869757
1.46,29.46,60.19,8.89,4.96,77.64,1.72,4.79,2.0,7607.750045321496
1.21,27.58,60.21,11.0,4.83,76.24,1.48,4.65,1.8,7464.7314921412835
0.83,21.49,60.81,16.87,4.11,72.11,1.16,4.35,1.4,7009.571353871487
2.62,30.0,47.15,20.23,4.64,64.58,1.32,6.01,3.22,6308.577831028011
0.66,22.55,57.58,19.21,4.24,68.8,0.98,4.43,2.34,6680.834877461313
2.79,29.25,58.38,9.58,5.0,75.29,1.35,6.5,2.28,7298.389474410858
1.2,19.98,48.61,30.21,3.65,59.25,1.15,5.09,0.65,5718.91605476466
2.83,31.45,46.63,19.09,4.72,63.72,0.6,6.61,5.26,6285.25591658769
1.31,31.86,60.81,6.02,5.08,79.96,1.31,5.4,2.23,7804.383340827489
2.47,37.4,52.93,7.2,5.51,76.53,1.42,6.6,2.74,7557.37562022882
2.63,33.79,49.87,13.71,5.24,70.94,1.38,6.79,1.94,6896.949273366579
2.95,22.3,60.1,14.65,4.37,72.25,0.93,7.24,0.56,6815.079581754861
2.34,38.62,44.56,14.48,4.86,66.36,1.24,6.73,6.33,6745.698516477885
2.21,35.26,52.1,10.43,5.18,72.81,1.19,6.64,3.75,7167.175975376505
1.64,29.72,54.63,14.01,4.7,69.79,1.18,6.22,4.1,6889.561951202463
1.5,40.23,49.76,8.51,5.32,74.78,1.54,6.32,3.53,7452.078066912459
2.57,37.19,50.07,10.17,5.35,72.1,1.46,7.47,3.45,7100.745390221442
1.86,38.19,53.3,6.65,5.58,77.52,1.45,6.87,1.93,7655.285777338837
1.5,33.66,47.51,17.33,4.79,65.06,1.38,6.84,4.6,6535.787287756797
2.4,39.68,47.85,10.07,5.38,72.47,1.14,7.84,3.1,7145.637425344665
1.4,37.69,52.26,8.65,5.09,74.66,1.55,7.09,2.96,7429.569193469574
1.9,37.6,55.2,5.3,5.5,77.4,1.4,8.0,2.4,7611.844602081327
1.5,36.4,46.6,15.5,4.9,68.4,1.6,7.9,1.7,6729.940063499093
2.7,36.8,49.9,10.6,5.2,70.1,1.5,9.4,3.2,6828.840289410708
3.13,31.1,59.59,6.18,5.32,76.62,1.42,9.87,0.59,7366.92802032942
3.09,16.91,69.0,11.0,4.42,76.76,1.3,5.18,1.34,7197.849621553382
1.1,31.62,52.09,15.19,4.36,72.32,1.0,5.27,1.86,7025.103765478977
3.23,32.3,47.35,17.12,4.96,65.33,1.11,8.86,2.62,6430.189892074493
2.34,19.47,53.83,24.36,4.04,62.42,0.91,4.63,3.64,6044.856868576842
2.0,27.83,57.94,12.23,4.83,74.31,1.25,6.75,0.63,7135.720952003155
1.38,34.04,49.89,14.69,4.88,69.77,1.31,7.47,1.88,6909.943223583492
3.11,15.79,62.59,18.51,4.13,68.66,0.96,4.64,3.1,6507.540227550936
1.74,24.18,56.39,17.69,4.43,69.1,0.91,4.59,3.28,6710.790827535577
2.14,31.66,59.77,6.43,5.27,78.04,1.45,6.12,2.69,7607.314865703237
3.41,28.55,59.8,8.24,5.1,76.79,1.15,7.42,1.3,7313.468114635233
3.71,15.94,68.87,11.48,4.19,72.99,1.21,3.4,6.73,6967.395858864963
1.43,27.52,55.52,15.53,4.53,70.31,1.27,2.13,6.23,7039.910064054336
1.16,23.93,56.1,18.81,4.23,69.19,1.0,3.81,2.96,6784.405245313332
1.52,28.92,57.66,11.9,4.83,73.9,1.39,4.19,3.79,7277.330357365629
0.97,25.53,52.9,20.6,4.29,66.14,1.13,4.37,3.47,6517.67378076558
1.5,29.09,52.6,16.81,4.62,69.5,1.01,4.93,3.13,6797.120273676684
1.9,26.22,57.42,14.46,4.81,72.4,1.16,5.66,1.51,7054.315662805559
1.3,37.9,44.8,16.0,5.1,67.0,1.2,5.4,5.3,6788.515561125645
1.54,34.97,57.83,5.66,5.41,79.0,1.62,5.62,2.69,7800.4723753571525
3.23,23.15,55.84,17.78,4.38,68.2,0.99,7.21,1.44,6430.189892074493
2.02,24.53,46.36,27.09,3.78,55.92,0.78,6.28,6.15,5517.517432450194
1.38,32.19,49.41,17.02,4.74,67.51,1.02,5.89,3.82,6715.652540606993
1.56,36.26,48.42,13.76,4.95,70.4,1.37,6.24,3.28,6924.698908324182
3.68,34.3,53.2,8.82,5.46,74.21,1.23,8.16,2.12,7190.920549133007
1.43,31.84,46.55,20.18,4.59,62.67,1.31,6.2,5.05,6244.510728757185
2.09,26.46,54.8,16.65,4.63,69.42,1.22,6.88,1.2,6690.118320794842
1.99,39.96,49.66,8.39,5.31,73.24,1.27,7.08,4.71,7291.018243295025
2.17,34.0,52.93,10.9,5.24,72.88,1.34,7.38,2.26,7221.666508294569
2.91,38.19,51.57,7.33,5.37,74.11,1.69,8.13,3.37,7219.277714910309
3.25,37.52,53.16,6.07,5.47,75.09,1.56,8.53,3.28,7256.306462925273
2.1,37.3,48.9,11.7,5.3,73.2,1.4,7.6,0.8,7134.4117898560735
2.06,39.1,50.75,8.09,5.39,73.17,1.46,7.62,4.27,7225.966704208923
1.45,22.86,48.25,27.44,3.9,59.64,1.09,7.11,0.82,5829.708150529866
1.37,34.94,51.45,12.24,5.05,71.18,1.41,7.13,2.99,7186.032006501642
2.27,39.69,48.65,9.39,5.33,72.93,1.62,7.96,2.77,7176.265869934968
2.12,29.96,46.18,21.74,4.43,63.06,1.19,7.88,1.7,6116.519812647861
2.17,38.51,46.2,13.12,5.12,69.18,1.39,7.96,3.23,6817.707137443056
3.1,30.3,58.9,7.7,5.0,74.9,1.3,9.1,2.0,7141.6774367533535
5.18,34.58,50.01,10.23,5.34,70.25,1.3,10.97,1.91,6651.561539415415
4.75,34.47,53.61,7.17,5.33,73.7,1.43,10.63,1.74,6973.014178424565
4.4,31.0,60.4,4.2,5.0,77.6,1.3,10.8,1.1,7150.456855526406
2.75,37.86,50.99,8.4,5.26,73.35,1.54,9.46,1.99,7111.357038885657
0.71,17.86,61.89,19.54,3.83,67.0,1.17,3.26,5.2,6617.994714636492
2.15,30.21,56.72,10.92,4.91,73.93,1.08,5.92,3.24,7218.250144913953
3.66,30.45,52.64,13.25,5.09,70.24,1.01,7.53,2.88,6795.088535805252
2.15,36.52,52.44,8.89,5.19,73.43,1.58,8.27,2.64,7171.573465168224
3.02,37.69,48.39,10.9,5.49,69.89,1.54,9.28,2.9,6791.833921256574
1.9,19.42,55.92,22.76,4.05,64.34,0.98,4.43,3.44,6219.64098062729
0.97,28.71,58.11,12.21,4.47,74.27,1.35,1.98,5.72,7268.45608333185
0.8,17.2,57.4,24.6,3.7,65.2,1.0,3.6,1.9,6222.716527627821
1.28,32.63,57.65,8.44,5.13,77.21,1.67,4.23,3.32,7635.270901733784
1.36,35.33,53.08,10.23,5.02,74.04,1.4,5.28,4.03,7336.207331064078
1.11,23.95,56.93,18.01,4.32,70.33,1.25,5.13,0.96,6802.078100726721
1.5,25.8,60.1,12.6,4.5,74.3,1.2,5.5,1.9,7134.498894567345
0.95,26.65,58.55,13.85,4.5,73.89,1.13,5.08,1.55,7199.000825352957
2.21,39.27,49.98,8.54,5.51,73.62,1.49,7.12,3.72,7306.142204528925
4.11,30.53,55.68,9.68,5.02,73.56,1.41,9.18,1.15,6860.7778650981245
2.65,32.89,48.33,16.13,4.95,67.45,1.31,7.94,2.22,6610.283495935845
1.42,34.9,55.3,8.38,5.04,76.51,1.15,6.85,2.07,7494.804030064713
1.52,37.76,54.91,5.81,5.01,78.38,1.69,6.97,2.14,7655.5116276334165
2.25,36.44,46.25,15.06,4.9,65.83,1.3,8.09,4.82,6554.939451971049
3.47,34.39,48.84,13.3,5.08,68.24,1.32,10.58,1.48,6595.823934730434
2.44,36.43,54.31,6.82,5.25,75.11,1.55,9.98,1.29,7262.420726888553
2.6,33.1,48.86,15.44,4.86,66.14,1.48,10.34,1.74,6454.12978445418
1.63,32.54,53.73,12.1,5.05,73.29,1.56,6.8,1.2,7190.600354707926
2.74,36.4,51.75,9.11,5.37,74.02,1.15,7.13,3.22,7282.106886046812
3.52,32.44,44.69,19.35,4.85,64.68,1.15,7.78,2.19,6253.939459663224
2.09,37.66,49.65,10.6,5.1,70.91,1.41,8.07,3.91,6992.283018860967
1.4,23.7,50.9,24.0,4.1,61.2,1.0,4.1,5.6,6097.025121916878
1.56,30.24,51.42,16.78,4.79,69.74,1.36,4.51,2.82,6903.927077515932
1.1,16.6,72.2,10.1,4.3,78.9,1.4,4.5,0.8,7467.010082027284
2.65,25.99,52.11,19.25,4.3,65.09,1.08,6.49,3.79,6350.9307049421695
1.95,29.3,57.65,11.1,4.92,74.49,1.23,6.38,1.88,7279.2856621606015
3.48,36.55,45.47,14.5,5.31,67.97,1.46,8.06,2.7,6573.712178423184
1.47,36.97,41.22,20.34,4.71,62.77,1.18,6.41,4.59,6278.631599593419
1.33,24.19,55.99,18.49,3.8,67.98,0.99,6.52,2.22,6567.3943174378255
2.92,33.23,46.11,17.74,4.9,65.79,1.34,8.76,1.47,6388.751740634319
3.38,39.87,49.17,7.58,5.62,73.84,1.37,9.37,2.22,7140.9456821810645
2.45,38.28,54.44,4.83,5.45,77.6,1.39,8.76,1.97,7599.508113419508
2.4,39.7,49.9,8.0,5.6,72.8,1.5,8.9,3.2,7104.448258812945
2.81,35.93,49.99,11.27,5.05,70.77,1.37,9.29,2.25,6880.992021779841
5.01,36.25,53.05,5.69,5.32,74.17,1.45,11.59,1.78,7007.2721635266125
2.86,39.67,50.49,6.98,5.59,73.99,1.45,8.49,3.5,7276.910817376902
3.61,17.63,55.62,23.14,4.07,62.66,0.97,6.72,2.44,5877.371906338065
3.45,37.6,47.47,11.48,5.12,69.64,1.24,9.2,3.32,6797.637898122705
1.06,29.41,47.65,21.88,4.51,63.45,1.05,2.04,7.07,6514.52087157804
1.64,31.67,45.12,21.57,4.78,64.1,1.03,7.21,1.31,6353.966159269927
4.76,37.39,46.75,11.1,5.38,68.24,1.33,10.09,3.86,6550.539232170693
3.36,16.64,69.37,10.63,4.3,75.41,1.26,4.8,3.6,7118.842545822345
2.48,24.1,61.74,11.68,4.61,74.86,1.09,4.02,3.74,7196.052074475359
1.3,30.8,47.7,20.2,4.5,65.3,1.3,3.6,5.1,6497.040535513886
1.55,16.84,60.3,21.31,3.73,69.02,1.0,4.28,0.66,6534.635632538471
1.7,40.2,44.4,13.7,5.1,69.0,1.0,4.6,6.6,6661.716103903881
2.94,18.77,68.37,9.92,4.52,76.41,1.33,6.15,1.67,7221.900250057686
2.04,25.4,43.9,28.66,4.12,56.53,0.88,5.7,4.11,5542.547749513281
3.29,29.2,52.29,15.22,4.49,67.45,1.02,6.96,4.86,6685.978471686993
1.98,26.24,58.98,12.8,4.64,71.35,1.27,5.98,3.96,6922.895263510332
1.6,29.2,39.5,29.7,4.2,54.2,1.2,6.0,4.7,5430.365069033684
3.32,35.93,51.03,9.72,5.31,73.29,1.28,7.63,2.77,7158.819294738781
4.23,15.44,67.97,12.36,5.07,70.18,1.22,8.66,2.51,6709.200613029507
2.8,34.21,49.54,13.45,5.08,70.4,1.32,7.78,1.97,6819.683451123393
2.85,39.39,49.76,8.0,5.46,74.13,1.71,8.55,2.15,7256.67453162255
2.28,36.3,44.3,17.12,4.81,65.6,1.29,8.26,2.92,6539.93032545741
5.11,35.17,53.91,5.81,5.49,74.44,1.65,11.51,1.1,6998.28210416589
3.14,36.31,53.29,7.26,5.38,74.08,1.49,10.22,1.57,7147.931516329575
2.04,40.63,53.3,4.03,5.49,78.32,1.59,9.32,1.25,7706.489582876968
2.7,37.9,51.9,7.5,5.3,73.3,1.5,10.4,2.0,7169.601171264384
1.62,28.49,42.9,26.99,4.25,58.4,0.84,5.73,3.79,5773.8045574982225
2.21,35.19,51.03,11.57,5.24,72.0,1.43,7.47,2.29,7077.596053886166
4.14,30.2,49.89,15.77,4.99,67.92,1.08,9.2,1.04,6456.958820989779
3.53,36.16,45.89,14.42,4.86,65.22,0.89,7.4,7.21,6539.241990681282
2.48,31.26,58.49,7.77,5.24,76.83,1.27,5.89,3.0,7483.4572471587235
1.45,26.66,46.2,25.69,3.84,56.12,1.01,5.23,8.11,5666.107331366856
0.7,19.6,56.5,23.2,4.1,65.6,1.0,4.6,1.5,6409.724063467947
1.6,33.54,39.3,25.56,4.26,59.1,1.0,5.45,4.63,5882.042650170138
1.8,30.5,40.2,27.5,4.4,57.3,1.2,5.9,3.7,5717.378981082882
5.81,21.72,60.28,12.19,4.75,70.89,1.02,10.58,0.57,6508.0864418511865
4.03,33.91,41.97,20.09,5.04,60.85,1.31,9.76,2.95,5920.000372593939
2.04,39.47,50.28,8.21,5.3,72.95,1.5,8.08,3.96,7242.136996784625
3.0,36.7,51.8,8.5,5.2,72.3,1.3,9.1,3.6,7058.154246025902
3.8,37.85,47.02,11.33,5.25,68.28,1.34,10.0,3.8,6656.588457418944
3.06,38.95,48.31,9.68,5.43,72.9,1.55,9.4,1.04,7051.558650251106
3.17,37.22,52.36,7.25,5.26,72.19,1.58,10.11,3.61,6961.925497175033
2.5,35.0,49.1,13.4,5.1,69.1,1.4,9.9,1.1,6692.914795468893
4.99,35.32,52.73,6.96,5.44,72.41,1.58,12.85,0.76,6865.8456663543575
6.11,29.71,53.82,10.36,5.25,70.25,1.03,11.46,1.65,6518.061348842133
2.6,31.04,51.44,14.92,4.66,67.74,1.28,9.78,1.62,6501.176233479992
1.74,33.65,46.25,18.36,4.88,65.88,1.09,6.17,3.62,6554.255168021385
2.82,28.18,48.55,20.45,4.42,65.1,0.93,4.79,4.31,6367.829401082184
1.2,25.2,54.8,18.8,4.3,68.5,1.1,3.4,3.9,6602.329065232146
1.4,20.7,65.0,12.9,4.2,75.4,1.3,4.2,2.0,7183.254622780377
1.41,27.39,50.65,20.55,4.22,64.58,1.14,4.64,4.87,6359.06307345291
4.75,34.6,48.09,12.56,5.05,68.9,1.28,9.37,2.84,6549.036170145075
1.03,27.46,50.85,20.66,4.19,63.97,0.77,6.66,3.75,6414.255268748322
4.07,29.03,41.8,25.1,4.55,57.15,1.18,9.68,2.34,5501.176842747792
3.1,36.35,54.49,6.06,5.28,73.84,1.48,11.52,1.82,7149.235997097015
1.97,30.1,44.86,23.07,4.29,61.05,0.97,4.66,5.96,6097.65932226977
0.82,23.45,52.74,22.99,4.11,65.78,0.96,5.01,1.15,6363.494493693182
1.09,24.53,51.32,23.06,4.1,63.94,0.94,3.79,4.17,6270.402326524131
1.72,30.31,46.34,21.63,4.59,64.53,1.02,6.32,1.91,6379.954480072536
1.17,16.5,65.35,16.98,3.85,71.84,1.06,3.47,2.8,6850.036941090534
1.6,17.27,67.31,13.82,4.02,75.95,0.87,4.68,0.66,7145.263808257131
2.72,17.15,70.48,9.65,4.46,77.73,1.56,5.82,0.78,7262.104430428561
4.91,31.08,38.9,25.11,4.57,56.13,1.22,10.16,2.81,5329.478607783048
4.52,33.64,50.05,11.79,5.06,69.14,1.52,11.44,1.05,6528.2795275476055
0.82,31.0,43.84,24.34,4.32,61.44,0.8,4.41,4.69,6195.574731601128
1.49,29.71,47.38,21.42,4.44,64.1,0.92,6.53,2.59,6266.914579269382
2.74,39.55,48.79,8.92,5.42,72.06,1.35,9.74,2.51,7067.3465457639895
2.37,17.12,65.14,15.37,4.02,70.82,1.3,5.02,3.47,6716.483879588829
3.16,39.7,49.39,7.75,5.5,72.26,1.53,9.57,3.39,7080.310704731795
2.35,32.87,40.05,24.73,4.26,56.61,0.91,5.64,7.85,5720.610336817818
7.43,31.33,57.1,4.14,5.59,73.66,1.37,14.54,0.7,6711.645690450102
4.41,17.77,59.97,17.85,4.24,67.15,1.23,7.8,1.73,6201.6019792261195
4.03,19.89,61.73,14.35,4.45,70.83,0.91,8.8,0.66,6607.082433026406
2.06,25.59,56.16,16.19,4.45,69.23,1.16,8.13,0.84,6580.217428347846
7.21,30.92,53.44,8.43,5.24,70.32,1.38,13.17,1.46,6377.390259151644
2.78,18.32,47.9,31.0,3.81,57.89,1.29,4.77,1.24,5482.8866590558855
0.92,16.14,70.21,12.73,4.02,75.0,1.25,3.15,3.85,7241.90506547343
4.59,27.69,45.57,22.15,4.46,60.01,1.31,9.19,2.88,5624.879082480519
6.32,21.57,57.43,14.68,4.51,68.19,0.91,11.2,0.51,6126.027907269551
7.4,34.2,49.3,9.1,5.8,69.2,1.4,13.8,0.7,6383.871228002112
2.18,34.42,49.98,13.42,4.65,69.31,1.22,10.04,1.36,6765.945762870589
1.17,18.32,49.31,31.2,3.8,59.04,1.31,3.58,1.07,5758.50626741883
0.68,15.77,63.04,20.51,3.46,70.85,0.75,3.76,0.67,6606.7841192742235
5.48,15.66,66.89,11.97,4.37,73.04,0.91,8.04,1.67,6623.71096818047
8.16,19.55,65.37,6.92,4.85,73.16,1.36,12.25,1.46,6498.63339165561
2.81,19.11,61.96,16.12,4.23,69.96,1.23,7.83,0.63,6547.031223618246
5.49,20.09,66.61,7.81,4.77,75.52,1.03,10.23,0.64,6904.757967467475
5.78,21.31,66.32,6.59,4.71,75.36,1.67,10.88,0.79,6803.57440102491
6.28,33.36,53.85,6.51,5.7,72.81,1.32,13.04,0.62,6703.45585800428
5.76,32.32,48.82,13.1,5.29,66.46,1.38,12.92,0.85,6139.65239872017
6.13,30.1,57.18,6.59,5.21,72.01,1.47,13.74,0.98,6613.645247201427
2.81,17.79,62.0,17.4,4.04,70.23,0.95,6.83,0.55,6507.6673938850145
5.91,16.11,65.0,12.98,4.42,70.77,1.25,7.38,3.2,6440.109585058737
1.8,15.4,67.3,15.5,4.1,72.5,1.1,4.0,2.8,6840.742458299508
2.0,13.9,63.8,20.3,4.4,69.0,1.1,4.7,0.5,6441.1617657366305
4.29,22.85,64.35,8.51,4.54,76.72,1.31,7.33,1.59,7057.226922042234
26.47,15.18,45.33,13.02,5.71,52.68,0.99,27.2,0.4,3706.0890797494862
1.0,16.1,67.0,15.9,3.9,73.4,1.0,4.9,0.9,6975.081277431492
5.31,26.28,57.89,10.52,4.93,71.41,1.34,11.03,0.77,6573.599204312484
1.07,12.15,71.77,15.01,3.82,75.23,1.37,3.82,0.75,7024.464566081398
2.72,14.82,66.15,16.31,3.91,72.4,0.96,5.99,0.43,6717.796822666506
10.1,18.5,65.41,5.99,5.13,73.29,1.26,13.44,0.89,6344.366340657258
5.57,19.34,65.58,9.51,4.72,73.51,1.5,9.94,0.82,6675.103493029569
8.6,22.6,64.3,4.5,5.1,74.4,1.4,14.1,0.5,6492.817833151788
11.1,23.2,59.0,6.7,4.7,67.9,1.1,19.1,0.5,5584.52033298546
5.0,33.2,53.6,8.2,4.9,69.0,1.3,16.0,0.6,6216.527031982959
4.3,29.9,58.0,7.8,4.9,69.9,1.2,15.6,0.6,6352.678137373456
1.8,24.7,63.3,10.2,4.7,76.8,1.7,5.0,1.6,7379.788013823319
1.9,28.4,66.4,3.3,5.2,82.6,2.0,6.5,0.4,7954.916693005565
1.9,30.5,60.5,7.1,5.2,77.6,1.9,6.6,1.6,7533.949480603115
1.9,35.4,46.5,16.2,4.8,67.6,1.5,4.2,5.7,6732.532286713302
2.9,18.7,73.5,4.9,4.6,80.9,1.7,5.7,2.2,7615.042954089801
2.5,36.1,51.3,10.1,5.2,69.9,1.6,7.4,5.8,7004.149666587518
3.0,44.4,47.7,4.9,5.7,75.5,1.6,9.3,3.0,7458.1043567653915
3.0,18.4,72.5,6.1,4.5,79.8,1.6,5.3,2.7,7472.655052012407
2.0,38.1,46.5,13.4,5.1,68.3,1.5,4.9,6.8,6907.860064578249
3.0,34.7,46.8,15.5,4.9,66.6,1.3,7.2,4.5,6524.046726780854
2.3,30.4,41.5,25.8,4.4,58.3,1.5,7.4,2.6,5706.734273757647
3.5,18.1,70.1,8.3,4.4,78.8,1.7,5.7,1.1,7177.047927842255
1.9,37.1,45.2,15.8,4.9,66.4,1.5,4.5,6.9,6714.57912891705
1.9,34.8,45.2,18.1,4.9,66.0,1.7,7.1,2.2,6502.182481702856
2.9,43.2,47.4,6.5,5.5,74.1,1.7,9.0,3.2,7328.390057618453
2.9,37.1,51.6,8.4,5.3,73.1,1.6,8.4,3.2,7212.544223843607
1.3,32.9,46.2,19.6,4.5,63.5,1.3,4.4,6.7,6431.303193418197
1.2,19.3,73.9,5.6,4.4,83.0,1.8,4.4,0.8,7852.604006455341
2.6,32.1,55.6,9.7,5.2,72.5,2.1,8.9,1.6,7010.407763551779
4.9,20.7,62.8,11.6,3.4,73.7,1.6,7.8,1.9,6645.334919952315
2.5,16.5,67.7,13.3,4.2,74.7,1.7,4.3,1.8,6953.837262609695
2.2,32.9,48.0,16.9,4.8,66.2,1.4,6.0,4.7,6513.791235568884
4.3,30.7,60.2,4.8,5.4,76.7,1.9,10.7,0.5,7422.94237575873
5.7,32.4,54.5,7.4,5.4,73.2,1.7,11.8,0.5,6799.354880090199
1.8,28.4,61.5,8.3,5.1,76.4,1.9,6.8,1.5,7459.333813647183
11.44,29.87,45.64,13.05,5.19,59.17,1.19,20.5,0.9,5099.174202601275
9.6,30.4,39.1,20.9,5.0,53.4,1.2,19.0,0.5,4751.560633634503
16.1,39.4,33.59,10.91,4.61,52.35,1.17,29.93,1.03,3924.1905015737043
2.2,42.4,46.5,8.9,5.4,71.7,1.4,6.9,5.7,7197.739315351386
1.6,43.5,43.5,11.4,5.2,69.1,1.2,6.4,6.7,7068.212925827814
5.82,35.51,48.98,9.69,5.31,70.13,1.34,11.03,2.5,6537.722899707315
2.0,43.2,46.0,8.8,5.3,72.5,1.3,8.5,3.6,7119.942197122863
5.39,34.35,53.24,7.02,5.24,71.73,1.35,11.76,2.9,6709.304897926365
4.2,41.2,46.9,7.7,5.5,68.9,1.4,11.8,4.7,6725.098131645113
2.5,39.5,45.0,13.0,5.3,68.7,1.3,7.3,4.4,6798.5123392356545
2.0,40.9,46.1,11.0,5.3,70.1,1.2,7.5,4.9,6913.348327768383
3.38,41.53,47.06,8.03,5.51,72.3,1.23,8.84,4.09,7085.19327860412
2.2,42.0,46.3,9.5,5.4,70.4,1.2,7.8,5.7,7067.463489493548
1.6,41.9,45.9,10.6,5.2,71.0,1.1,7.6,4.5,7028.949449587926
2.0,39.2,45.7,13.1,5.0,68.7,1.2,8.0,4.0,6766.4393068729705
1.9,38.2,49.9,10.0,5.2,70.3,1.2,8.0,5.3,6925.798521409356
2.4,40.6,41.2,15.8,5.1,66.4,1.2,8.8,2.7,6562.742375555001
1.7,39.2,47.3,11.8,5.1,69.4,1.2,8.3,4.2,6863.535646736376
4.6,32.7,42.3,20.4,4.6,58.8,1.1,11.5,3.6,5620.091734080066
1.8,34.3,38.2,25.7,4.5,59.8,1.1,6.2,2.7,5922.332174958
3.2,39.33,44.53,12.94,5.1,67.22,1.16,8.54,5.04,6676.6150149769655
3.21,34.09,43.84,18.86,4.73,63.42,1.06,8.63,3.3,6207.439296591432
2.16,38.08,42.96,16.8,4.86,63.66,1.16,7.91,5.61,6349.728037016524
2.5,40.6,46.1,10.8,5.4,70.6,1.3,8.4,3.5,7009.0248983368765
2.0,41.7,46.7,9.6,5.3,71.1,1.2,8.2,4.6,7005.766741703502
2.2,41.1,47.1,9.6,5.1,71.4,1.2,8.4,4.3,7002.325578953088
1.9,39.4,43.0,15.7,5.2,67.3,1.2,8.3,2.3,6700.942578136941
3.26,37.7,52.39,6.65,5.32,73.89,1.43,9.75,2.96,7119.727008909258
3.55,36.26,54.3,5.89,5.45,75.59,1.43,10.16,1.48,7219.338097542288
3.36,39.34,46.89,10.41,5.27,70.1,1.21,10.21,2.8,6853.2631353655715
2.5,36.7,55.7,5.1,5.5,77.3,1.8,9.6,0.7,7436.485322830628
4.4,35.9,49.4,10.3,5.3,69.8,1.3,11.6,1.7,6618.799852223096
2.61,36.43,50.47,10.49,4.96,70.47,1.49,10.03,2.56,6791.329196877612
7.13,33.95,49.9,9.02,5.37,68.44,1.48,14.26,1.43,6264.287943137901
1.7,38.2,46.2,13.9,4.9,67.9,1.2,9.5,2.6,6612.563755354687
2.0,34.4,44.6,19.0,4.8,64.9,1.1,6.6,3.6,6320.419997049813
2.5,43.3,40.1,14.1,5.2,66.5,1.1,7.4,5.7,6565.2811952144275
2.9,38.1,41.2,17.8,4.9,63.0,1.5,7.8,5.0,6224.698721694216
2.1,43.2,42.9,11.8,5.2,68.2,1.1,7.4,6.3,6832.865380228984
3.3,38.8,48.5,9.4,5.2,71.3,1.3,8.5,4.3,7030.909442927916
2.3,41.4,46.2,10.1,5.3,70.8,1.2,8.0,4.6,6973.475299096022
1.6,39.9,47.7,10.8,5.1,70.5,0.9,7.5,5.2,7060.04533710066
1.76,40.27,49.51,8.46,5.31,73.87,1.41,7.76,3.19,7292.801896707046
2.1,42.4,45.1,10.4,5.2,69.8,1.2,8.3,5.1,6944.280904396992
4.1,38.9,42.3,14.7,5.2,62.7,1.0,10.5,5.9,6136.550609720607
3.3,36.8,53.2,6.7,5.4,74.6,1.5,9.9,1.9,7132.836113899938
3.1,35.7,53.3,7.9,5.2,73.3,1.5,9.9,2.2,7040.024478405813
3.6,39.2,47.6,9.6,5.4,70.6,1.4,10.6,2.4,6766.157294353464
4.32,41.52,44.05,10.11,5.31,68.67,1.38,11.54,2.99,6618.501839416749
2.7,41.9,45.5,9.9,5.3,68.4,1.2,10.8,4.4,6793.7133112706915
4.3,36.6,48.2,10.9,5.2,67.1,1.0,12.4,3.4,6421.681133475321
2.8,38.7,49.4,9.1,5.2,70.0,1.2,11.5,3.0,6856.912829694357
3.7,39.1,44.3,12.9,5.0,68.2,1.2,7.5,5.2,6623.445276001311
2.09,40.65,44.69,12.57,5.05,67.71,1.31,7.33,6.03,6780.2977383288035
1.8,37.7,48.1,12.4,5.1,68.6,1.1,7.2,5.6,6840.25143412137
3.4,36.9,50.1,9.6,5.2,71.6,1.3,8.7,3.6,6943.263557005155
2.01,40.62,45.68,11.69,5.19,69.4,1.3,7.61,4.81,6935.475644886018
3.9,38.3,43.0,14.8,5.3,66.6,1.2,9.4,2.7,6365.391543973146
3.1,38.2,48.3,10.4,5.3,70.7,1.3,9.0,3.3,6834.102141018397
2.63,37.06,47.26,13.05,4.97,68.52,1.31,8.59,3.56,6674.350817944899
